"_raw","_time","community_id","conn_state",duration,eventtype,history,host,"id.orig_h","id.orig_p","id.resp_h","id.resp_p",index,linecount,"local_orig","local_resp","missed_bytes",name,notice,"orig_bytes","orig_ip_bytes","orig_pkts",peer,proto,punct,"resp_bytes","resp_ip_bytes","resp_pkts",service,source,sourcetype,"splunk_server","splunk_server_group",timestamp,ts,"tunnel_parents{}",uid
"{""ts"":1645308950.423855,""uid"":""CC8xz2XxPzDzlMmO7"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":36792,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.020305871963500978,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CkWu5d1BB12yDketed""],""community_id"":""1:MheoxYmE7VbRpWU1rNUUUZY+NDs=""}","2022-02-19T23:00:01.000+0000","1:MheoxYmE7VbRpWU1rNUUUZY+NDs=",SF,"0.020305871963500978",,ShAaDdFRfR,sensor,"172.16.55.120",36792,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308950.423855",CkWu5d1BB12yDketed,CC8xz2XxPzDzlMmO7
"{""ts"":1645308944.52028,""uid"":""Ccccbe10OjIzCairC2"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":36786,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.09526705741882324,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRf"",""orig_pkts"":20,""orig_ip_bytes"":2097,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CYBPZ02g6BZMzapS56""],""community_id"":""1:eIQdjf9cJnMqFLkACAT4unjn0vE=""}","2022-02-19T23:00:01.000+0000","1:eIQdjf9cJnMqFLkACAT4unjn0vE=",SF,"0.09526705741882324",,ShAaDdFRf,sensor,"172.16.55.120",36786,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2097,20,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308944.52028",CYBPZ02g6BZMzapS56,Ccccbe10OjIzCairC2
"{""ts"":1645308936.007019,""uid"":""C77UQF4t9TePKlR3h"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":51935,""id.resp_h"":""52.182.141.63"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.17027688026428224,""orig_bytes"":4670,""resp_bytes"":4932,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADdafF"",""orig_pkts"":11,""orig_ip_bytes"":5122,""resp_pkts"":9,""resp_ip_bytes"":5304,""tunnel_parents"":[""CSks543ufOV3gmtQQh""],""community_id"":""1:gPis+3Zrq/3zGFwTvnCih3sLqlM=""}","2022-02-19T23:00:01.000+0000","1:gPis+3Zrq/3zGFwTvnCih3sLqlM=",SF,"0.17027688026428224",,ShADdafF,sensor,"172.16.55.110",51935,"52.182.141.63",443,zeek,1,true,false,0,,,4670,5122,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",4932,5304,9,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308936.007019",CSks543ufOV3gmtQQh,C77UQF4t9TePKlR3h
"{""ts"":1645308855.178082,""uid"":""CCM2d84wRSDTmhELhd"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":51933,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00215196609497,""orig_bytes"":1958,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2410,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CZ6tPQ1zjqQWU2FLyg"",""CmMsbn3U5bWvjdBBcf""],""community_id"":""1:YcYN5sgCgX8UOS4rMeGFWNUprWg=""}","2022-02-19T23:00:01.000+0000","1:YcYN5sgCgX8UOS4rMeGFWNUprWg=",SF,"65.00215196609497",,ShADadfFr,sensor,"172.16.55.110",51933,"18.188.230.95",443,zeek,1,true,false,0,,,1958,2410,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308855.178082","CZ6tPQ1zjqQWU2FLyg
CmMsbn3U5bWvjdBBcf",CCM2d84wRSDTmhELhd
"{""ts"":1645308890.522244,""uid"":""CDFRDv2XC6yyzpdnmb"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":43154,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.10206103324890137,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRf"",""orig_pkts"":20,""orig_ip_bytes"":2097,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CozDDH2bNpEidbcgTc""],""community_id"":""1:QpxRAG4BnKhM45m3NUF0wK+DOlw=""}","2022-02-19T23:00:01.000+0000","1:QpxRAG4BnKhM45m3NUF0wK+DOlw=",SF,"0.10206103324890137",,ShAaDdFRf,sensor,"172.16.55.120",43154,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2097,20,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308890.522244",CozDDH2bNpEidbcgTc,CDFRDv2XC6yyzpdnmb
"{""ts"":1645308888.406506,""uid"":""CKctMg4tw2nQz3z8gk"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":43148,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.025323867797851564,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":18,""orig_ip_bytes"":2017,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CShsrC2yahYjea6xX9""],""community_id"":""1:+OC8rKs3YqlQRnB9qzJyj+dPrNI=""}","2022-02-19T23:00:01.000+0000","1:+OC8rKs3YqlQRnB9qzJyj+dPrNI=",SF,"0.025323867797851564",,ShAaDdFRfR,sensor,"172.16.55.120",43148,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2017,18,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308888.406506",CShsrC2yahYjea6xX9,CKctMg4tw2nQz3z8gk
"{""ts"":1645308785.641282,""uid"":""CtnVfl4OXIa0jCmRM6"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":52248,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00261998176575,""orig_bytes"":2006,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2458,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CFR2JKuY5ZCJB9hX4"",""COzg8c1k5ZaAgSVYh""],""community_id"":""1:jw71xrkAlkFKkOrYYDBvKgSVcJw=""}","2022-02-19T23:00:01.000+0000","1:jw71xrkAlkFKkOrYYDBvKgSVcJw=",SF,"65.00261998176575",,ShADadfFr,sensor,"172.16.50.101",52248,"18.188.230.95",443,zeek,1,true,false,0,,,2006,2458,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308785.641282","CFR2JKuY5ZCJB9hX4
COzg8c1k5ZaAgSVYh",CtnVfl4OXIa0jCmRM6
"{""ts"":1645308782.791094,""uid"":""CpVgrz3uLWGOPkYIS2"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":44582,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00331592559815,""orig_bytes"":1926,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":14,""orig_ip_bytes"":2662,""resp_pkts"":14,""resp_ip_bytes"":1928,""tunnel_parents"":[""CTrGDH1t3iB98Kyqf2"",""C8O2Wm3SBVYSzaFQ5d""],""community_id"":""1:DIB7QkOZYHj8veFjvLRkvHVu9zM=""}","2022-02-19T23:00:01.000+0000","1:DIB7QkOZYHj8veFjvLRkvHVu9zM=",SF,"65.00331592559815",,ShADadfFr,sensor,"172.16.55.120",44582,"18.188.230.95",443,zeek,1,true,false,0,,,1926,2662,14,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1928,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308782.791094","CTrGDH1t3iB98Kyqf2
C8O2Wm3SBVYSzaFQ5d",CpVgrz3uLWGOPkYIS2
"{""ts"":1645308836.420947,""uid"":""CLgIy849QqF0VlEaIb"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":36654,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.08811593055725098,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFf"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""Crj66842rMlRxf80gl""],""community_id"":""1:hlATY3TvykESDRuijkSqMyy470U=""}","2022-02-19T23:00:01.000+0000","1:hlATY3TvykESDRuijkSqMyy470U=",SF,"0.08811593055725098",,ShAaDdFf,sensor,"172.16.55.120",36654,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308836.420947",Crj66842rMlRxf80gl,CLgIy849QqF0VlEaIb
"{""ts"":1645308764.328333,""uid"":""CF32jj2fYiWiHNYYsd"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50675,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00438809394837,""orig_bytes"":1974,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2426,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CJtq742lUPeeZiBJp8"",""CeYEdk3VZvKIQnWKaf""],""community_id"":""1:tfuRUWj3bz4JMGgVbN4EB7jP89c=""}","2022-02-19T23:00:01.000+0000","1:tfuRUWj3bz4JMGgVbN4EB7jP89c=",SF,"65.00438809394837",,ShADadfFr,sensor,"172.16.50.110",50675,"18.188.230.95",443,zeek,1,true,false,0,,,1974,2426,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308764.328333","CJtq742lUPeeZiBJp8
CeYEdk3VZvKIQnWKaf",CF32jj2fYiWiHNYYsd
"{""ts"":1645308762.305334,""uid"":""CBhBn14gCSMROgMS6b"",""id.orig_h"":""172.16.50.100"",""id.orig_p"":49212,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.005117893219,""orig_bytes"":1974,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2426,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CWf7Fn3hBlS6Sx9bv2"",""CtSFjV2PH9KmY3DPm5""],""community_id"":""1:MZcXVN0lvcziHSOk6RlOX6W/qxg=""}","2022-02-19T23:00:01.000+0000","1:MZcXVN0lvcziHSOk6RlOX6W/qxg=",SF,"65.005117893219",,ShADadfFr,sensor,"172.16.50.100",49212,"18.188.230.95",443,zeek,1,true,false,0,,,1974,2426,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308762.305334","CWf7Fn3hBlS6Sx9bv2
CtSFjV2PH9KmY3DPm5",CBhBn14gCSMROgMS6b
"{""ts"":1645308826.388024,""uid"":""CYp9qhpZXhDwjWih5"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":36648,""id.resp_h"":""52.95.20.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.01514887809753418,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":18,""orig_ip_bytes"":2017,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""C6OUnaF0zE4c2CaJ4""],""community_id"":""1:lqD7ADIuMG2swA5EyaOQoTrVQM0=""}","2022-02-19T23:00:01.000+0000","1:lqD7ADIuMG2swA5EyaOQoTrVQM0=",SF,"0.01514887809753418",,ShAaDdFRfR,sensor,"172.16.55.120",36648,"52.95.20.2",443,zeek,1,true,false,0,,,1277,2017,18,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308826.388024",C6OUnaF0zE4c2CaJ4,CYp9qhpZXhDwjWih5
"{""ts"":1645308732.044552,""uid"":""CwxbUd4WyxG3SW4yt9"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":51931,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00308680534363,""orig_bytes"":1958,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2410,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CqMBS71uX5KppKtWej"",""CI2Xe91JtNrMgkQ8E5""],""community_id"":""1:UoPJ7ovUkinvaHgDgaOrYt25wtM=""}","2022-02-19T23:00:01.000+0000","1:UoPJ7ovUkinvaHgDgaOrYt25wtM=",SF,"65.00308680534363",,ShADadfFr,sensor,"172.16.55.110",51931,"18.188.230.95",443,zeek,1,true,false,0,,,1958,2410,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308732.044552","CqMBS71uX5KppKtWej
CI2Xe91JtNrMgkQ8E5",CwxbUd4WyxG3SW4yt9
"{""ts"":1645308782.614488,""uid"":""C5jhXICIJml9JzG34"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":57662,""id.resp_h"":""52.95.18.3"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.1007699966430664,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CDhgrE1m5VwpofG8ij""],""community_id"":""1:RtMDIV3eu5gDqQTWIqi+32TUvQM=""}","2022-02-19T23:00:01.000+0000","1:RtMDIV3eu5gDqQTWIqi+32TUvQM=",SF,"0.1007699966430664",,ShAaDdFRfR,sensor,"172.16.55.120",57662,"52.95.18.3",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308782.614488",CDhgrE1m5VwpofG8ij,C5jhXICIJml9JzG34
"{""ts"":1645308764.369635,""uid"":""CVcvKl4bRbu6zqltId"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":43010,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.2794308662414551,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CLbbxg2uT4XF8Wx69d""],""community_id"":""1:OXa0KcnPar/kBkZi1HFp9cJ6Yok=""}","2022-02-19T23:00:01.000+0000","1:OXa0KcnPar/kBkZi1HFp9cJ6Yok=",SF,"0.2794308662414551",,ShAaDdFRfR,sensor,"172.16.55.120",43010,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308764.369635",CLbbxg2uT4XF8Wx69d,CVcvKl4bRbu6zqltId
"{""ts"":1645308756.002985,""uid"":""CteDLtx6kGkrqUGbl"",""id.orig_h"":""172.16.55.110"",""id.orig_p"":51932,""id.resp_h"":""52.178.17.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.46030497550964358,""orig_bytes"":4474,""resp_bytes"":4930,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADdafF"",""orig_pkts"":11,""orig_ip_bytes"":4926,""resp_pkts"":9,""resp_ip_bytes"":5302,""tunnel_parents"":[""CLEqU83EIZAs6fQkj2""],""community_id"":""1:8qdFBSsppaVo9RGKX+AYfzyl6Hg=""}","2022-02-19T23:00:01.000+0000","1:8qdFBSsppaVo9RGKX+AYfzyl6Hg=",SF,"0.46030497550964358",,ShADdafF,sensor,"172.16.55.110",51932,"52.178.17.2",443,zeek,1,true,false,0,,,4474,4926,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",4930,5302,9,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308756.002985",CLEqU83EIZAs6fQkj2,CteDLtx6kGkrqUGbl
"{""ts"":1645308729.029656,""uid"":""CUfAtb1hKSx6EmxbOg"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":42976,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.0904231071472168,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRfR"",""orig_pkts"":19,""orig_ip_bytes"":2057,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CmNjrT2h802s5XwHu4""],""community_id"":""1:55Y47e6ruhTbn6vqbbNcLX0Z70I=""}","2022-02-19T23:00:01.000+0000","1:55Y47e6ruhTbn6vqbbNcLX0Z70I=",SF,"0.0904231071472168",,ShAaDdFRfR,sensor,"172.16.55.120",42976,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2057,19,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308729.029656",CmNjrT2h802s5XwHu4,CUfAtb1hKSx6EmxbOg
"{""ts"":1645308653.090953,""uid"":""C4BfrT1467FATT8l8d"",""id.orig_h"":""172.16.50.101"",""id.orig_p"":52235,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00197100639343,""orig_bytes"":1990,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2442,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CynMDx1F8kat8Ec6z4"",""CrsZ9K1zH6zAvTAmfl""],""community_id"":""1:G0FNkG7LAK43XQhVECzqLb3FDBI=""}","2022-02-19T23:00:01.000+0000","1:G0FNkG7LAK43XQhVECzqLb3FDBI=",SF,"65.00197100639343",,ShADadfFr,sensor,"172.16.50.101",52235,"18.188.230.95",443,zeek,1,true,false,0,,,1990,2442,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308653.090953","CynMDx1F8kat8Ec6z4
CrsZ9K1zH6zAvTAmfl",C4BfrT1467FATT8l8d
"{""ts"":1645308647.729253,""uid"":""C3s77V3qU8vXM4bple"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":44438,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.00181794166565,""orig_bytes"":1910,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":14,""orig_ip_bytes"":2646,""resp_pkts"":14,""resp_ip_bytes"":1928,""tunnel_parents"":[""CtrhPk283GV3bUB1E6"",""C2fq001rXwLvRoqMo9""],""community_id"":""1:4WE/2Ip66L1z8BN+j4cw0ZrDQng=""}","2022-02-19T23:00:01.000+0000","1:4WE/2Ip66L1z8BN+j4cw0ZrDQng=",SF,"65.00181794166565",,ShADadfFr,sensor,"172.16.55.120",44438,"18.188.230.95",443,zeek,1,true,false,0,,,1910,2646,14,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1928,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308647.729253","CtrhPk283GV3bUB1E6
C2fq001rXwLvRoqMo9",C3s77V3qU8vXM4bple
"{""ts"":1645308702.350575,""uid"":""Ct5OaDmASGjQj5dmh"",""id.orig_h"":""172.16.55.120"",""id.orig_p"":42942,""id.resp_h"":""52.95.16.2"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":0.017470121383666993,""orig_bytes"":1277,""resp_bytes"":6307,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShAaDdFRf"",""orig_pkts"":20,""orig_ip_bytes"":2097,""resp_pkts"":20,""resp_ip_bytes"":7119,""tunnel_parents"":[""CbHH5k28hjQEnzueOe""],""community_id"":""1:ejyHgC8D7GcNxmJ5WNbixUVo5a8=""}","2022-02-19T23:00:01.000+0000","1:ejyHgC8D7GcNxmJ5WNbixUVo5a8=",SF,"0.017470121383666993",,ShAaDdFRf,sensor,"172.16.55.120",42942,"52.95.16.2",443,zeek,1,true,false,0,,,1277,2097,20,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",6307,7119,20,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308702.350575",CbHH5k28hjQEnzueOe,Ct5OaDmASGjQj5dmh
"{""ts"":1645308628.81572,""uid"":""C99iNRB1AKWZgYB2j"",""id.orig_h"":""172.16.50.110"",""id.orig_p"":50660,""id.resp_h"":""18.188.230.95"",""id.resp_p"":443,""proto"":""tcp"",""service"":""ssl"",""duration"":65.0050539970398,""orig_bytes"":1942,""resp_bytes"":1216,""conn_state"":""SF"",""local_orig"":true,""local_resp"":false,""missed_bytes"":0,""history"":""ShADadfFr"",""orig_pkts"":11,""orig_ip_bytes"":2394,""resp_pkts"":14,""resp_ip_bytes"":1788,""tunnel_parents"":[""CedKwfwXqtIqvSlo9""],""community_id"":""1:uyOZ1+PQ9IjG3HOKH5KyfLq3mK8=""}","2022-02-19T23:00:01.000+0000","1:uyOZ1+PQ9IjG3HOKH5KyfLq3mK8=",SF,"65.0050539970398",,ShADadfFr,sensor,"172.16.50.110",50660,"18.188.230.95",443,zeek,1,true,false,0,,,1942,2394,11,,tcp,"{"""":.,"""":"""",""."":""..."",""."":,""."":""..."",""."":,"""":"""",""""",1216,1788,14,ssl,"/opt/zeek/logs/2022-02-19/conn.22:00:00-23:00:00.log","zeek_conn","splunk.hackinglab.local",,none,"1645308628.81572",CedKwfwXqtIqvSlo9,C99iNRB1AKWZgYB2j
